add type,check_flag,check info,check time(ns),check time and rr(ns)
QueryType.CNAME,True,,15452,20508
QueryType.A,True,,11587,16728
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15973,20689
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20618,25980
QueryType.CNAME,True,,14875,19901
QueryType.A,True,,9452,14898
QueryType.A,True,,10808,15944
QueryType.A,True,,8777,13575
QueryType.A,True,,8072,12919
QueryType.A,True,,11472,16383
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17836,22526
QueryType.A,True,,10751,15557
QueryType.A,True,,7931,12748
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19382,26384
QueryType.A,True,,8789,14157
QueryType.A,True,,9676,14390
QueryType.A,True,,15464,19942
QueryType.A,True,,9166,25820
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),21697,26581
QueryType.CNAME,True,,14894,20390
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15944,21121
QueryType.CNAME,True,,16724,21900
QueryType.A,True,,9763,15154
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16234,21097
QueryType.A,True,,13068,19083
QueryType.A,True,,9004,14158
QueryType.CNAME,True,,17178,21815
QueryType.CNAME,True,,14912,20534
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16095,21333
QueryType.A,True,,11911,17226
QueryType.CNAME,True,,14663,19592
QueryType.A,True,,13235,18726
QueryType.A,True,,10860,15761
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16678,21249
QueryType.A,True,,11290,16346
QueryType.A,True,,8916,13522
QueryType.CNAME,True,,17429,22022
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16876,21996
QueryType.A,True,,10793,15889
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18115,22904
QueryType.A,True,,9990,15370
QueryType.A,True,,8825,13800
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18218,22883
QueryType.CNAME,True,,14481,21794
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17708,22781
QueryType.CNAME,True,,16322,21541
QueryType.A,True,,10042,14997
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18688,23771
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15448,20487
QueryType.A,True,,8876,13993
QueryType.A,True,,15288,20121
QueryType.CNAME,True,,14393,20010
QueryType.CNAME,True,,18585,23706
QueryType.CNAME,True,,14120,19162
QueryType.CNAME,True,,16055,20853
QueryType.A,True,,8498,13842
QueryType.A,True,,8450,13570
QueryType.CNAME,True,,17994,22595
QueryType.CNAME,True,,14147,19044
QueryType.A,True,,10796,15817
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18609,23588
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16607,21749
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20478,25925
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16708,22340
QueryType.A,True,,9661,15561
QueryType.A,True,,10687,15895
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19207,24292
QueryType.A,True,,10955,16292
QueryType.A,True,,8133,13099
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15697,20575
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18390,23600
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15721,20821
QueryType.A,True,,10310,15481
QueryType.A,True,,13390,18580
QueryType.A,True,,9365,14846
QueryType.A,True,,11513,16537
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16370,21175
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17487,23109
QueryType.A,True,,9248,14368
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16351,21277
QueryType.A,True,,12693,17789
QueryType.CNAME,True,,14986,19769
QueryType.CNAME,True,,16468,21742
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16187,21074
QueryType.A,True,,8640,13805
QueryType.A,True,,12044,16812
QueryType.A,True,,8107,13209
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),21023,25632
QueryType.CNAME,True,,14229,19236
QueryType.A,True,,10346,15486
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18247,23534
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16009,20960
QueryType.A,True,,9111,14085
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),29083,34487
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18460,23780
QueryType.CNAME,True,,17054,22442
QueryType.A,True,,10183,15659
QueryType.A,True,,9956,15420
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18917,23683
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16438,21770
QueryType.A,True,,10043,15429
QueryType.A,True,,14442,19399
QueryType.A,True,,8983,13865
QueryType.A,True,,14733,19681
QueryType.A,True,,8313,13752
QueryType.A,True,,9118,14083
QueryType.A,True,,10150,14842
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16221,20788
QueryType.A,True,,13671,18574
QueryType.A,True,,8714,13679
QueryType.A,True,,8343,13013
QueryType.A,True,,10293,15317
QueryType.A,True,,8048,13110
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18652,25381
QueryType.A,True,,10325,15574
QueryType.A,True,,11329,15926
QueryType.CNAME,True,,16891,21914
QueryType.A,True,,9222,14384
QueryType.A,True,,8477,13293
QueryType.A,True,,10065,14872
QueryType.A,True,,7744,12192
QueryType.A,True,,10146,14647
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19650,24154
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17879,22866
QueryType.A,True,,8877,14121
QueryType.A,True,,9044,13784
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),21383,26185
QueryType.A,True,,8263,13267
QueryType.A,True,,9223,13907
QueryType.A,True,,10397,15080
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18445,23742
QueryType.A,True,,11562,17695
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15879,20623
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19191,24254
QueryType.A,True,,9932,15173
QueryType.A,True,,9313,14152
QueryType.A,True,,11235,16202
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18303,23352
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16115,23444
QueryType.A,True,,11930,17333
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16687,21498
QueryType.A,True,,8946,14074
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18301,23269
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18387,23477
QueryType.CNAME,True,,17794,23270
QueryType.A,True,,9137,14388
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18939,23722
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15369,20963
QueryType.A,True,,8637,13614
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18158,23053
QueryType.A,True,,11767,17094
QueryType.A,True,,9097,14043
QueryType.A,True,,11555,16307
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15910,20466
QueryType.A,True,,11270,16498
QueryType.CNAME,True,,14755,19780
QueryType.A,True,,9731,15174
QueryType.A,True,,16053,20993
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16186,21939
QueryType.CNAME,True,,16598,21779
QueryType.A,True,,8963,14242
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16939,21794
QueryType.A,True,,11360,16796
QueryType.CNAME,True,,15452,22381
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20655,25846
QueryType.CNAME,True,,14714,19808
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15796,20770
QueryType.A,True,,12550,17700
QueryType.A,True,,8584,13325
QueryType.A,True,,8491,13011
QueryType.A,True,,12721,17475
QueryType.A,True,,18427,22953
QueryType.A,True,,12199,16952
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16868,21533
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17961,22942
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15664,21001
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15940,21093
QueryType.A,True,,11559,16771
QueryType.A,True,,10427,15251
QueryType.A,True,,8215,13297
QueryType.CNAME,True,,19001,24221
QueryType.A,True,,9895,15240
QueryType.A,True,,10845,15264
QueryType.A,True,,8176,12649
QueryType.CNAME,True,,14251,18903
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19645,25345
QueryType.A,True,,9724,15230
QueryType.A,True,,9683,14392
QueryType.A,True,,10625,15496
QueryType.A,True,,9154,13681
QueryType.A,True,,9743,14397
QueryType.A,True,,8594,13099
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19540,24239
QueryType.A,True,,9631,14390
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17735,22298
QueryType.CNAME,True,,19251,24295
QueryType.A,True,,14659,19908
QueryType.CNAME,True,,16262,21192
QueryType.A,True,,9365,14688
QueryType.A,True,,13257,17908
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18945,23903
QueryType.A,True,,10079,15055
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18414,23163
QueryType.CNAME,True,,15136,20401
QueryType.CNAME,True,,14566,19638
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19798,24670
QueryType.A,True,,11184,16457
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16564,21360
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18820,24248
QueryType.CNAME,True,,15194,20327
QueryType.A,True,,9595,14509
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18870,23447
QueryType.A,True,,8968,15314
QueryType.A,True,,13065,23873
QueryType.CNAME,True,,15268,20669
QueryType.A,True,,9530,14823
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18138,22881
QueryType.A,True,,8811,13964
QueryType.CNAME,True,,17363,22279
QueryType.CNAME,True,,14215,19454
QueryType.A,True,,11930,17229
QueryType.CNAME,True,,16623,21532
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16915,22258
QueryType.CNAME,True,,15988,21009
QueryType.A,True,,9840,15051
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18124,22814
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16354,21647
QueryType.CNAME,True,,16506,21598
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17484,22999
QueryType.A,True,,9062,14713
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17548,22535
QueryType.A,True,,10387,17447
QueryType.A,True,,8715,15760
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20388,25298
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),21468,26497
QueryType.A,True,,9644,15118
QueryType.A,True,,10314,15057
QueryType.A,True,,8651,13629
QueryType.A,True,,9654,15500
QueryType.A,True,,11998,16697
QueryType.A,True,,9437,14031
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20559,25159
QueryType.A,True,,10200,15225
QueryType.A,True,,9548,14285
QueryType.A,True,,10598,15146
QueryType.A,True,,8856,13979
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18576,23431
QueryType.A,True,,8478,13580
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),31504,35903
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16859,22545
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15730,21133
QueryType.A,True,,10989,16331
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16449,21339
QueryType.A,True,,8862,13749
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18201,22980
QueryType.CNAME,True,,17356,22415
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18580,23426
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15440,20936
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15676,20871
QueryType.A,True,,12458,17353
QueryType.A,True,,9858,14719
QueryType.CNAME,True,,17308,22420
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),24863,30083
QueryType.A,True,,9775,15763
QueryType.A,True,,11917,17940
QueryType.A,True,,11163,16312
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19239,24119
QueryType.A,True,,8738,13908
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16386,21092
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),21071,26195
QueryType.A,True,,10512,15807
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18295,23258
QueryType.A,True,,9751,14603
QueryType.A,True,,8890,13608
QueryType.A,True,,10853,15603
QueryType.A,True,,7932,12683
QueryType.CNAME,True,,17193,22330
QueryType.A,True,,11530,16469
QueryType.A,True,,9231,13891
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18139,22641
QueryType.A,True,,8523,13810
QueryType.A,True,,8672,13384
QueryType.A,True,,10752,15900
QueryType.CNAME,True,,17732,22834
QueryType.CNAME,True,,17482,22495
QueryType.A,True,,9176,14724
QueryType.A,True,,8997,13897
QueryType.A,True,,11678,16334
QueryType.A,True,,10288,14978
QueryType.A,True,,8388,12871
QueryType.A,True,,9983,14358
QueryType.CNAME,True,,17542,23416
QueryType.A,True,,11205,16162
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17749,22549
QueryType.A,True,,9309,14555
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18088,22820
QueryType.CNAME,True,,14309,19511
QueryType.CNAME,True,,18386,23362
QueryType.A,True,,8549,13576
QueryType.A,True,,8554,13278
QueryType.A,True,,12792,17507
QueryType.A,True,,9593,14300
QueryType.CNAME,True,,16485,21101
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16824,22023
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17576,22580
QueryType.A,True,,11352,16992
QueryType.A,True,,9389,14503
QueryType.CNAME,True,,17326,22058
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15517,20876
QueryType.CNAME,True,,14638,19895
QueryType.CNAME,True,,16598,21939
QueryType.CNAME,True,,16346,21392
QueryType.A,True,,9559,15050
QueryType.A,True,,10808,18077
QueryType.A,True,,9314,14326
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18788,23516
QueryType.A,True,,8487,13627
QueryType.A,True,,8319,13037
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),25286,31014
QueryType.A,True,,8322,13562
QueryType.A,True,,10470,15134
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16074,20813
QueryType.CNAME,True,,14008,19050
QueryType.CNAME,True,,16302,21327
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15914,21546
QueryType.A,True,,10675,16279
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18277,32757
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17282,22498
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17425,22337
QueryType.A,True,,10914,16302
QueryType.A,True,,9556,14901
QueryType.A,True,,11234,15898
QueryType.A,True,,8805,13674
QueryType.CNAME,True,,19466,24307
QueryType.A,True,,9177,14464
QueryType.CNAME,True,,16276,21020
QueryType.A,True,,8783,13758
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15274,19942
QueryType.A,True,,9496,16604
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18242,24784
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18264,23406
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15447,21046
QueryType.A,True,,8686,14293
QueryType.A,True,,11805,17020
QueryType.A,True,,10530,15568
QueryType.CNAME,True,,15044,20688
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),24260,29337
QueryType.A,True,,9455,15102
QueryType.A,True,,8659,13257
QueryType.A,True,,11278,16225
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15349,19953
QueryType.A,True,,10667,15699
QueryType.A,True,,8254,13223
QueryType.A,True,,8367,12908
QueryType.CNAME,True,,19089,23849
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15859,21162
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19329,24279
QueryType.A,True,,8956,14236
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18269,22991
QueryType.A,True,,9238,14292
QueryType.A,True,,11775,16843
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19297,24204
QueryType.A,True,,9363,14678
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17859,26021
QueryType.A,True,,8485,13790
QueryType.A,True,,9472,14163
QueryType.A,True,,10197,14760
QueryType.A,True,,8352,12823
QueryType.A,True,,10407,14813
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),22933,27477
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17265,22113
QueryType.CNAME,True,,16921,22209
QueryType.A,True,,9044,15128
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15771,20543
QueryType.A,True,,12675,18139
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15786,20533
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18044,22908
QueryType.A,True,,9784,14837
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16471,21345
QueryType.A,True,,10635,15780
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16044,21163
QueryType.A,True,,11561,16698
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17877,22719
QueryType.CNAME,True,,14679,19646
QueryType.A,True,,10956,16065
QueryType.A,True,,8802,14016
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18737,23369
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15723,20719
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18140,23318
QueryType.CNAME,True,,17116,22535
QueryType.A,True,,8812,13748
QueryType.A,True,,8571,13257
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18430,23333
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16813,21737
QueryType.A,True,,10504,15582
QueryType.A,True,,13292,18507
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17007,22013
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17731,22526
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15733,21015
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17627,23822
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),21781,27237
QueryType.A,True,,10503,15791
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),31680,36418
QueryType.A,True,,9598,15038
QueryType.A,True,,9500,14469
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17738,22566
QueryType.A,True,,9064,14150
QueryType.A,True,,11613,16629
QueryType.A,True,,9542,14882
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),21420,26555
QueryType.A,True,,9245,16910
QueryType.A,True,,9155,14021
QueryType.CNAME,True,,18006,23201
QueryType.CNAME,True,,15552,23017
QueryType.A,True,,10224,15339
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19612,24272
QueryType.A,True,,10823,16090
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17937,22928
QueryType.CNAME,True,,14484,19591
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15423,20684
QueryType.CNAME,True,,18415,23730
QueryType.A,True,,10025,15719
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),21640,26601
QueryType.A,True,,11806,16920
QueryType.A,True,,9133,14419
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18102,23786
QueryType.A,True,,9445,14466
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17887,22736
QueryType.A,True,,9635,14567
QueryType.CNAME,True,,14291,19366
QueryType.A,True,,12489,17337
QueryType.A,True,,8580,13678
QueryType.A,True,,8937,13592
QueryType.A,True,,10088,14985
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16901,21613
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18381,23248
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15775,21022
QueryType.A,True,,10669,15892
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17219,22432
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15809,20811
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17410,22506
QueryType.A,True,,9575,14709
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16450,21497
QueryType.A,True,,11003,16048
QueryType.A,True,,11970,16991
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18596,23660
QueryType.A,True,,8704,13721
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15664,20876
QueryType.A,True,,13034,18062
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16851,21929
QueryType.CNAME,True,,16733,21853
QueryType.A,True,,12630,17881
QueryType.A,True,,9899,15986
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18791,23560
QueryType.CNAME,True,,15382,20640
QueryType.A,True,,9040,14120
QueryType.A,True,,11930,16539
QueryType.CNAME,True,,15669,20505
QueryType.A,True,,15814,21003
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15815,20892
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15658,20422
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18485,23643
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17497,22972
QueryType.CNAME,True,,16534,22408
QueryType.A,True,,9126,14871
QueryType.A,True,,11379,16268
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18119,23256
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15536,20498
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18586,23536
QueryType.A,True,,9069,14131
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15280,20019
QueryType.CNAME,True,,17126,22644
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17902,23050
QueryType.A,True,,9830,14849
QueryType.A,True,,14521,19669
QueryType.A,True,,8739,13393
QueryType.CNAME,True,,21827,26353
QueryType.A,True,,8902,13809
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17853,23370
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),29672,34629
QueryType.A,True,,8837,14089
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17889,22564
QueryType.A,True,,8268,13240
QueryType.CNAME,True,,15414,20418
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18422,23470
QueryType.A,True,,8344,13760
